X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,TOTAL_FLOOR_AREA_BLD_PK_FT2,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,WATER_SCORE,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.2164995699999,39.95780863,1192,3893000,4725-31 CHESTNUT ST,West Philadelphia Regional Center,774571000,19139,1,1992,College/University,39090,1094364.539,2531204.915,,,,92.7,146.4,,,245.3,,-75.21649957,39.95780863
-75.14609508,40.02551548,1193,3330944,4735 OLD YORK RD,Cooke,785372800,19141,1,1923,K-12 School,117600,1808725.425,308443.0752,38179219.5,,1,342.7,373.7,1160.3,,3032.9,,-75.14609508,40.02551548
-75.25045004,40.0648514700001,1194,5218324,475 SPRING LN,The Renfrew Center,881436500,19128,1,1985,Residential Care Facility,57784,2875952.281,,,,,,,1875,,,Possible Errors,-75.25045004,40.06485147
-75.2337567599999,40.04485279,1195,5026901,477-89 DOMINO LN,Domino Lane Apartments,881080050,19128,7,1960,Multifamily Housing,63918,662374.972,3385389.61,,,87,63.3,84.6,3392.1,40,246.9,,-75.23375676,40.04485279
-75.0814250399999,40.01996519,1196,5075386,4900-40 FRANKFORD AVE,ARIA - Jefferson Health Frankford,778010005,19124,1,1987,Hospital (General Medical & Surgical),257964,21206600.19,25885979.95,,,96,182.6,335.5,12317.6,,3523.4,,-75.08142504,40.01996519
-75.21386376,39.9409481800001,1197,3694564,4901 WOODLAND AVE,Woodland Shop,875105490,19143,1,1985,Other - Public Services,262000,1826102.4,15844415.15,,,,67.4,83,680,,1026.6,,-75.21386376,39.94094818
-75.2199810399999,39.95865961,1198,3330726,4901-31 CHESTNUT ST,West Philadelphia New,783094900,19139,1,2011,K-12 School,170013,8186769.86,7782505.486,,,23,93.9,182.9,1630.5,,1242.8,,-75.21998104,39.95865961
-75.2195895799999,39.96746024,1199,3330799,4901-57 PARRISH ST,Rhoads J,783394400,19139,1,1960,K-12 School,70000,904054.4384,216369.8403,12189264.3,,1,190.1,215.3,829.9,,1007.6,,-75.21958958,39.96746024
-75.14926127,40.0476650000001,1200,3330966,6101-67 N GRATZ ST,Prince Hall,785259000,19141,1,1973,K-12 School,79000,2471885.498,194981.4511,8267028.7,,6,138.4,195.9,1079.7,,874.3,,-75.14926127,40.047665
-75.18592702,40.03546527,1201,5027972,6134 WAYNE AVE,"Tulpehocken Apartments, Inc.",881211800,19144,1,1929,Multifamily Housing,57353,224094.0184,5037435.9,,,,91.7,103.2,1511.1,85,289,,-75.18592702,40.03546527
-75.15166103,39.94963109,1202,3774260,615 CHESTNUT ST,615 Chestnut Street,883010310,19106,1,1981,Office,446086,18201747.32,2093170.731,,,89,45.5,119.2,7151.1,,1955.2,,-75.15166103,39.94963109
-75.1599971799999,39.96359125,1203,4094880,615 N BROAD ST,Rodeph Shalom,771064001,19123,1,1927,Worship Facility,72000,2295118.308,115819.4251,,,44,33.5,90.9,554.2,,238.7,,-75.15999718,39.96359125
-75.15169708,39.9505458100001,1204,4481703,618-34 MARKET ST,618 Market Street,883405500,19106,1,1966,Parking,144315,1740891.112,,,,,12.2,33.9,279.6,,177.1,,-75.15169708,39.95054581
-75.1869328399999,40.0359347900001,1205,5544301,6200-08 WAYNE AVE,6200 Wayne,881211900,19144,1,1926,Multifamily Housing,71432,1338868.8,5280616.809,,,16,92.7,130.1,,,408.6,,-75.18693284,40.03593479
-75.2461447599999,39.95896646,1206,6065500,6200-30 WALNUT ST,Care Pavilion of Walnut Park,881446200,19139,1,1975,Senior Care Community,114900,9360610.456,4472221.702,,,73,120.4,269,10298.7,,1133.4,,-75.24614476,39.95896646
-75.0522469799999,40.01703268,1207,6031757,6201 KEYSTONE ST,Tacony Academy Charter School,778771890,19135-3701,1,2015,K-12 School,86492,180056.6992,8048047.323,,,61,95.1,103.5,314.2,,445.7,,-75.05224698,40.01703268
-75.13548192,40.04692021,1208,5950774,6201 N 10TH ST,Stevenson Terrace Apts,881150000,19141,1,1967,Multifamily Housing,156816,2693709.172,4572091.378,,,95,46.3,78.7,7823.6,35,515.7,,-75.13548192,40.04692021
-75.05097993,40.0152279100001,1209,3774263,6201 TACONY ST,State 6225 LP,882972045,19135,2,1929,Non-Refrigerated Warehouse,67187,989391.288,,,,,14.7,41.2,519,,100.2,,-75.05097993,40.01522791
-75.16338216,39.96512483,1210,3330819,620-34 N 15TH ST,Franklin Learning Center,782640200,19130,1,1909,K-12 School,150000,2162746.356,366521.9922,,10535568.6,45,87.1,127.4,139.5,,938.1,,-75.16338216,39.96512483
-75.09037612,40.0412508900001,1211,3663692,6204-08 OXFORD AVE,0981-Philadelphia - Oxford Ave.,884220920,19111,1,2009,Non-Refrigerated Warehouse,62835,547929.668,,,,,8.7,24.4,53,,55.5,,-75.09037612,40.04125089
-75.1810140699999,40.04215352,1212,3989967,6208 GERMANTOWN AVE,Germantown,884926200,19144,1,2005,Self-Storage Facility,67500,509483.9344,309772.8672,,,,12.1,26,7.4,,68.1,,-75.18101407,40.04215352
-75.08740739,40.0430977500001,1213,3800033,6225 OXFORD AVE,23216-Philadelphia / Oxford AVE,884220900,19111,1,2000,Non-Refrigerated Warehouse,103528,386371.468,,,,,3.7,10.4,29,,37,,-75.08740739,40.04309775
-75.24694929,39.95927228,1214,5026797,6232-50 WALNUT ST,Walnut Park Plaza,886600600,19139,1,1921,Multifamily Housing,233372,5402212.776,14747836.08,,,29,86.3,131.2,17928.8,,1330.6,,-75.24694929,39.95927228
-75.2462247999999,39.96134533,1215,6380650,6235-41 CHESTNUT ST,Praveen Chestnut LLC,881004800,19139,1,1926,Multifamily Housing,50544,237611.68,851579.982,,,100,21.5,30.9,3245.8,33,68,,-75.2462248,39.96134533
-75.1603998699999,40.04030298,1216,3857967,625 E WISTER ST,GT Penn & LTSR,"776008020; 776008030",19144,2,1980,Senior Care Community,182687,9337470.272,,,10553407.6,25,108.9,212.6,9509.8,,1594.4,,-75.16039987,40.04030298
-75.1603998699999,40.04030298,1217,3893226,625-35 E WISTER ST,La Salle #6,776008010,19144,9,1904,Mixed Use Property,284736,26377025.57,39940260.56,,,,178.4,311.5,5019.7,,4793.7,,-75.16039987,40.04030298
-75.15607469,39.9298988000001,1218,3330838,626 DICKINSON ST,Kirkbride,781082800,19147,1,1926,K-12 School,57000,771746.2908,156325.9382,11695222.4,,1,221.5,248,1450,,954.4,,-75.15607469,39.9298988
-75.1861947,40.0387864100001,1219,5020503,6300 GREENE ST,Wesley Enhanced Living At Stapeley,881436600,19144,2,1909,Residential Care Facility,176920,4563406.696,1665270.811,,,,35.2,82.1,,,525.2,,-75.1861947,40.03878641
-75.14536565,40.04967387,1220,5050013,6300 OLD YORK RD,Philip Murray House I,886662700,19141,1,1967,Multifamily Housing,219800,13388578.82,3100952.977,,,9,75,185.4,7274.8,,1521.1,,-75.14536565,40.04967387
-75.04910355,40.01605849,1221,3800037,6301 TACONY ST,24417-Philadelphia / Tacony Street,884178700,19135,1,2000,Non-Refrigerated Warehouse,50050,131228.932,,,,,2.6,7.3,89,,12.6,,-75.04910355,40.01605849
-75.13533452,40.04771578,1222,4457928,6301-35 N 10TH ST,Regency House,881150500,19141,1,1964,Multifamily Housing,57480,945052.348,3587837.794,,,77,78.9,111.6,1840.5,93,286.3,,-75.13533452,40.04771578
-75.0878416799999,40.04401985,1223,11286556,6301-93 OXFORD AVE,Shop Rite Oxford Ave.,882842425,19111,1,1996,Supermarket/Grocery Store,63342,11895085,4992334.537,,,19,266.6,608.6,1473.7,,1470.3,,-75.08784168,40.04401985
-75.14473249,40.0504179600001,1224,5050012,6302 OLD YORK RD,Philip Murray House II,881451120,19141,1,2005,Multifamily Housing,49928,902685.544,3470819.005,,,38,87.6,123.6,2016.7,60,275.8,,-75.14473249,40.05041796
-75.2501423699999,39.98313074,1225,3347763,6333 MALVERN AVE,Overbrook School for the Blind,774577000,19151,1,1900,K-12 School,310473,8582889.412,18537384.84,,,50,87.4,140.1,4041.1,,1806.1,,-75.25014237,39.98313074
-75.189221,40.03674787,1226,3330938,6340 WAYNE AVE,Lingelbach,784473400,19144,1,1956,K-12 School,64963,847782.7108,2961541.677,,,50,58.6,84.4,1010.9,,243.2,,-75.189221,40.03674787
-75.0498235599999,40.0182281900001,1227,3989965,6371 KEYSTONE STÃƒÂŠ,Tacony,884177795,19135,1,2005,Self-Storage Facility,58500,366839.1328,48010.94207,,,,7.1,18.4,0.3,,39.7,,-75.04982356,40.01822819
-75.22300347,40.03731643,1228,3330913,6400 RIDGE AVE,Roxborough HS,784378200,19128,1,1924,K-12 School,240000,3351264.353,15576800.78,,,59,78.9,107.2,1872.9,,1166.9,,-75.22300347,40.03731643
-75.09003201,40.04873,1229,3882186,6401 MARTINS MILL RD,The Philadelphia Protestant Home,881449400,19111,7,1965,Senior Care Community,526165,20956981.68,7202673.326,,,66,53.5,125.9,15883.7,,2505.7,,-75.09003201,40.04873
-75.16146077,39.9655369600001,1230,3596849,642-48 N BROAD ST,642 N. Broad,883524700,19130,1,1903,Office,308614,7876530.348,3139727.74,,,94,35.7,82.1,1022.6,,920.6,,-75.16146077,39.96553696
-75.18848803,40.0422637400001,1231,5016272,6445 GREENE ST,Vernon House Apartments,881103000,19119,1,1929,Multifamily Housing,91200,970334.5856,3837885.453,,,69,52.7,74,1708.2,55,296.7,,-75.18848803,40.04226374
-75.1826618699999,40.0478490300001,1232,3790272,6445-55 GERMANTOWN AVE,Caring Heart Rehabilition and Nursing Center,881447300,19119-2345,1,1955,Senior Care Community,140000,6769998.276,3618338.398,,,88,74.2,162.5,8804.3,,878.1,,-75.18266187,40.04784903
-75.14236196,40.0519069600001,1233,3512108,6469 OLD YORK RD,CO/GLC 17110/6468 N BROAD ST/PHILADELPHIA/PA,776614005,19126,1,1905,Office,57899,4684802.244,,,,,83.3,229,1613,,484.9,,-75.14236196,40.05190696
-75.17790395,40.05436773,1234,3330921,6501 CHEW AVE,Emlen,784061400,19119,1,1926,K-12 School,74500,788493.0692,6242331.297,,,30,94.4,117.6,427,,411.4,,-75.17790395,40.05436773
-75.15214199,40.0536351900001,1235,3330744,6501-33 LIMEKILN PK,Kinsey,784226200,19138,1,1915,K-12 School,89200,726173.9128,8315445.028,,,12,101.4,120.7,511.7,,515.2,,-75.15214199,40.05363519
-75.11033029,40.0206312500001,1236,3773319,651 E WYOMING AVE,Lesco Paper & Box Co,884185500,19120,1,1921,Non-Refrigerated Warehouse,115000,573732.918,,,,81,5,14,44.6,,58.1,,-75.11033029,40.02063125
-75.25077444,39.97551874,1237,3330855,6523-43 LANSDOWNE AVE,Cassidy,783262200,19151,1,1924,K-12 School,59123,676153.9928,99006.165,16012970.2,,1,284,307.3,431.9,,1262.1,,-75.25077444,39.97551874
-75.2398153199999,39.92728889,1238,3330784,6600 CHESTER AVE,Catherine,783094200,19142,1,1937,K-12 School,57500,618548.8556,3512672.223,,,75,71.8,94.3,510.3,,249.2,,-75.23981532,39.92728889
-75.2332032099999,39.92169384,1239,4123949,6601 ELMWOOD AVE,Bartram HS,783130800,19142,2,1939,K-12 School,451273,4740380.312,30451770.61,,,69,78,100.3,1475.4,,2097.7,,-75.23320321,39.92169384
-75.0431710399999,40.01884274,1240,3891054,6601 NEW STATE RD,Freedom International,884179500,19135,1,1965,Distribution Center,54683,1243452.902,3022604.267,,,20,78,121.7,205.5,,286.5,,-75.04317104,40.01884274
-75.11587962,40.0056341900001,1241,4830357,660-70 E ERIE AVE,Police Gun Permit Facility,884527017,19134,1,1982,Non-Refrigerated Warehouse,53000,852210.8044,2304991.059,,,71,59.6,90.7,221.8,,204,,-75.11587962,40.00563419
-75.18512034,40.05061313,1242,11646505,6610-12 GERMANTOWN AVE,6610-12 Germantown Avenue,881050806,19119,1,2017,Multifamily Housing,53000,1310388.836,,,,93,24.7,69.2,6764.9,1,132.8,,-75.18512034,40.05061313
-75.1911289299999,40.04547655,1243,5021288,6635 MC CALLUM ST,The McCallum,888220261,19119,1,1926,Multifamily Housing,70951,3648246.88,1357970.653,,,12,70.6,164.1,3236.2,50,441.7,,-75.19112893,40.04547655
-75.16679719,40.0332945500001,1244,3330937,67 E BRINGHURST ST,Wister,785046000,19144,1,1958,K-12 School,93715,1470134.24,,,,96,15.7,43.9,584.5,,148.9,,-75.16679719,40.03329455
-75.21673831,39.9333668300001,1245,9594244,5400 GRAYS AVE,5400 Grays Avenue Philadelphia,884219000,19143,1,1940,Self-Storage Facility,115973,1424370.108,,,,,26,48.8,,,220.7,,-75.21673831,39.93336683
-75.09580005,40.03408553,1246,3597850,5400 LANGDON ST,CDC,884120510,19124,1,1964,Distribution Center,1197220,18755402.33,31169309.61,,,61,41.7,71.2,1439.8,,3555.7,,-75.09580005,40.03408553
-75.10492986,40.0344860700001,1247,3330952,5401 TABOR AVE,Creighton,786529200,19120,1,1930,K-12 School,63232,1416734.734,353243.1476,2596056.6,,50,69,110.1,772.9,,354.9,,-75.10492986,40.03448607
-75.14274325,40.03657394,1248,3762393,5401-65 OLD YORK RD,Einstein Medical Center Philadelphia,776009000,19141,20,1950,Hospital (General Medical & Surgical),1750000,111182033.1,103970810.5,,,100,122.9,240.3,74654.3,,16163.6,,-75.14274325,40.03657394
-75.18106499,40.0244947900001,1249,6816237,5450 WISSAHICKON AVE,5450 Wissahickon Ave,881137500,19144,1,1980,Multifamily Housing,475000,15558720,12312001.15,,,37,58.7,118.9,30096,17,2143.1,,-75.18106499,40.02449479
-75.17572602,40.03042643,1250,5944327,5457 WAYNE AVE,Germantown House,886653100,19144,1,1971,Multifamily Housing,70000,4350358.004,8114426.943,,,1,178.1,295.7,7971.2,9,847.4,,-75.17572602,40.03042643
-75.0635369199999,40.0113220500001,1251,3790288,5458 TACONY ST,Bridge Industrial Center Associates,884213000,19137,1,1912,Non-Refrigerated Warehouse,160000,2060072.111,221020.2565,,,70,14.3,37.5,1790.5,,208.9,,-75.06353692,40.01132205
-75.16210138,39.9635607500001,1252,3330807,548 N BROAD ST,Franklin HS,782025600,19130,1,1958,K-12 School,242293,2935673.199,14558423.25,,,68,72.2,97,2355,,1070.7,,-75.16210138,39.96356075
-75.17509647,40.0206593300001,1253,6936345,549 MANHEIM ST,The Willows at Wissahickon-Ingerman,886603500,19144,10,1998,Multifamily Housing,172628,4229208.12,7856456.781,,,63,70,116.4,18267.1,8,845.8,,-75.17509647,40.02065933
-75.20144191,39.95849352,1254,5097707,55 N 40TH ST,Center Post Apartments,881822830,19104,1,1940,Multifamily Housing,67473,1698820.811,5638717.127,,,20,108.7,158.2,6123.4,18,462.1,,-75.20144191,39.95849352
-75.23842984,39.9945003600001,1255,3879942,5500 CITY AVE,Mandeville Hall (MV),774502000,19131,1,1997,College/University,89373,5008464.564,2192889.429,,,,80.6,182.7,763.3,,595.8,,-75.23842984,39.99450036
-75.23842984,39.9945003600001,1256,3879924,5500 CITY AVE,Aggregate Excluding MV,774502000,19131,1,1927,College/University,981145,50930616.92,75112519.6,,,,128.5,225.7,39354.3,,8864.2,,-75.23842984,39.99450036
-75.0923845,40.0367231500001,1257,3583473,5500 KINGSESSING AVE,Mitchell,783251000,19143,1,1915,K-12 School,90000,1976049.905,6622214.441,,,7,95.5,138.7,1678.7,,551.9,,-75.0923845,40.03672315
-75.0923845,40.0367231500001,1258,3408313,5500 LANGDON ST,Fels HS,786264650,19111,1,2009,K-12 School,249787,16022206.08,12342791.08,,,8,113.6,231.5,4552.6,,2278.8,,-75.0923845,40.03672315
-75.1766745199999,40.03107607,1259,4975739,5501-09 WAYNE AVE,Fairfax Apartments,881062010,19144,1,1912,Multifamily Housing,65000,467010.676,2511852.814,,,98,45.8,60.7,783.8,99,180.7,,-75.17667452,40.03107607
-75.1819763299999,40.0268437400001,1260,5010910,5515 WISSAHICKON AVE,Marchwood Realty Co LP,881062500,19144,1,1929,Multifamily Housing,85000,882750.2516,6103402.746,,,60,82.2,104.5,2705,81,408.7,,-75.18197633,40.02684374
-75.2304770699999,39.96189704,1261,5091549,5522 ARCH ST,Salvation Army- Booth Facility,881450820,19139,1,2007,Multifamily Housing,88560,2861166.72,7182000.102,,,9,113.4,175.6,3007.5,66,655.3,,-75.23047707,39.96189704
-75.1716716399999,40.0360084700001,1262,3512103,5540 LENA ST,GWC/GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,884508985,19144,1,1905,Office,65685,2860259.128,,,,,162.5,455.1,118,,289.8,,-75.17167164,40.03600847
-75.1826799299999,40.0272705,1263,4925792,5553 WISSAHICKON AVE,Park Heights Apartments,881063000,19144,1,1958,Multifamily Housing,273509,4246940.284,,,,,,,17214.9,14,,Possible Errors,-75.18267993,40.0272705
-75.16441571,40.0410350000001,1264,4943452,557 CHURCH LN,Penn Lee Apartments,881057500,19144,1,1941,Multifamily Housing,56184,781809.9848,2322705.217,,,79,55.3,82.4,5691,1,198.2,,-75.16441571,40.041035
-75.06693892,40.0122382100001,1265,7403986,5597-99 TULIP ST,ShopRite of Bridge and Harbison,882058827,19124,1,2017,Supermarket/Grocery Store,67846,10468401.56,6609687.984,,,44,251.7,534.3,2863.2,,1411.6,,-75.06693892,40.01223821
-75.22540394,39.93698479,1266,11453117,5600 CHESTER AVE,Independence Charter School West,773071000,19143,4,1909,K-12 School,105628,2129817.486,501921.4791,,,89,24.9,61.4,597.6,,242.4,,-75.22540394,39.93698479
-75.23285076,39.96375096,1267,5050101,5600-36 RACE ST,Haddington Elderly,881014620,19136,1,1982,Multifamily Housing,105676,4200537.084,1388398.988,,,54,52.9,125.1,7157.3,12,499.3,,-75.23285076,39.96375096
-75.23296429,39.9650366500001,1268,3330853,5600-54 VINE ST,Daroff,783541800,19139,1,1972,K-12 School,85080,2886191.01,2833583.06,,,46,67.2,130,1010.7,,442.9,,-75.23296429,39.96503665
-75.2338448099999,39.96041646,1269,12926461,5601-25 CHESTNUT ST,The Fresh Grocer,882884810,19139,1,2005,Supermarket/Grocery Store,51568,9158394.864,5616086.401,,,,286.5,611.6,2767.6,,1174.8,,-75.23384481,39.96041646
-75.22120244,40.0429540800001,1270,3774255,561 FAIRTHORNE AVE,Fairmont Hospital,881436400,19128,1,1997,Other - Specialty Hospital,89344,3620244.596,2453986.899,,,,68,142.3,6633.7,,497.1,,-75.22120244,40.04295408
-75.2354557099999,39.9552124900001,1271,3330790,5624 SPRUCE ST,Hamilton,783499600,19139,1,1968,K-12 School,89500,2112349.069,3380813.919,,,49,61.4,105.7,548.6,,393.6,,-75.23545571,39.95521249
-75.17428037,40.0359030400001,1272,3570171,5627-33 GERMANTOWN AVE,5627-33 GERMANTOWN AVENUE,882072200,19144,1,1930,Other,60000,54766.012,166023.3476,,,,3.7,5.5,,,14.4,,-75.17428037,40.03590304
-75.23481728,39.95927499,1273,3512080,5638-52 CHESTNUT ST,CO/GLC 13080/5650 CHESTNUT ST/PHILADELPHIA/PA,774605005,19139,1,1905,Office,75676,7336912.312,,,,,107.3,281.9,1437,,801.6,,-75.23481728,39.95927499
-75.11858946,40.0379643000001,1274,5036162,5675 N FRONT ST #1,O & O Owner LLC,882136421,19120,1,1987,Supermarket/Grocery Store,83512,11708141.52,4938970.318,,,49,199.3,454.6,1824.8,,1448.5,,-75.11858946,40.0379643
-75.10757755,40.0383206600001,1275,3772884,5675 RISING SUN AVE,Rising Sun Plaza,882086000,19120,1,1979,Strip Mall,243470,13744126.28,,,,,56.5,158.1,2166.2,,1392.4,,-75.10757755,40.03832066
-75.1076018699999,40.04012623,1276,6423243,5691 RISING SUN AVE,jerusalem,882021110,19120,1,1950,Retail Store,90000,,941011.8478,,,,,,,,,Possible Errors,-75.10760187,40.04012623
-75.10593277,40.03911408,1277,4096196,5697 RISING SUN AVE,Tin K. Luu,884116452,19120,1,1960,Non-Refrigerated Warehouse,52782,427210.3784,,,,82,8.1,22.7,,,43.3,,-75.10593277,40.03911408
-75.2381829999999,39.98104644,1278,3330846,5700 LANCASTER AVE,Overbrook HS,783258200,19131,1,1926,K-12 School,323316,2063017.691,507907.7695,7175723.9,,100,30.1,41.9,1016.2,,768.5,,-75.238183,39.98104644
-75.0601318399999,40.0127059000001,1279,3854031,5700 TACONY ST,"Brenntag Specialties, Inc.",884213400,19135,1,1950,Distribution Center,96381,536270.864,1385510.392,,,60,19.9,30.7,139.1,,127.9,,-75.06013184,40.0127059
-75.18390812,40.0275491900001,1280,5976316,5702 WISSAHICKON AVE,Alden Park Manor - Manor,881085300,19144,3,1925,Multifamily Housing,438235,11457410.7,11177654.56,,,81,51.7,100,34524,8,1754.5,,-75.18390812,40.02754919
-75.1852651199999,40.0280088100001,1281,11685535,5720 WISSAHICKON AVE,5720 Wissahickon Avenue,881085500,19144,1,1963,Multifamily Housing,74340,3840547.2,,,,12,51.7,144.7,3173,46,367.6,,-75.18526512,40.02800881
-75.23598866,39.9739953100001,1282,4123938,5720-38 MEDIA ST,Bluford,783318200,19131,1,1909,K-12 School,78257,2847655.2,174599.0289,11532107.6,,1,186,253.1,483.1,,1153.6,,-75.23598866,39.97399531
-75.17781697,40.03400671,1283,6454356,5722-28 GREENE ST,Germantown Life Enrichment Center,775688010,19144,1,1921,Other,80000,2021732.832,,,,,25.3,70.8,,,204.8,,-75.17781697,40.03400671
-75.1039992999999,40.04224143,1284,3330749,5741 RISING SUN AVE,Franklin ES,786458400,19120,1,1916,K-12 School,76930,2725121.409,250364.0926,2290248.1,,44,68.4,132.7,1344.4,,459.3,,-75.1039993,40.04224143
-75.2326969699999,39.94040575,1285,3330795,5748 WILLOWS AVE,Longstreth,783588600,19143,1,1970,K-12 School,85350,2350609.37,1757524.824,,,61,48.1,98.7,995.7,,331.5,,-75.23269697,39.94040575
-75.2386878999999,39.95745628,1286,3330775,5800 WALNUT ST,Sayre,783568200,19139,1,1950,K-12 School,200000,2809782,16632593.6,,,50,97.2,126.7,1959.6,,1168.1,,-75.2386879,39.95745628
-75.2366702899999,39.9669825,1287,2705476,5801 VINE ST,Callowhill Depot,875104330,19151,1,1913,Other - Public Services,213000,8131167.908,20799483.29,,,,135.8,209.4,5030.6,,1928.5,,-75.23667029,39.9669825
-75.12913434,40.04020832,1288,3330960,5801-51 N 05TH ST,Lowell,785548000,19120,1,1914,K-12 School,58200,2524770.816,5733483.644,,,3,141.9,224.9,945.9,,560.3,,-75.12913434,40.04020832
-75.0567354199999,40.01234351,1289,3696167,5825 TACONY ST,Eastern Surplus,884177825,19135,2,1950,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",80140,546172.488,570041.4348,,,,13.9,26.6,113,,85.6,,-75.05673542,40.01234351
-75.2421604099999,39.94406407,1290,3330779,5900 BALTIMORE AVE,Turner,783030800,19143,1,1971,K-12 School,190000,3557190.836,4520510.601,,,70,42.5,77.4,3108.2,,600.5,,-75.24216041,39.94406407
-75.23860376,39.96437494,1291,4123956,5900 RACE ST,Barry,783431200,19139,1,2008,K-12 School,99287,3520583.488,1924932.199,,,42,54.8,119.6,764.9,,458.9,,-75.23860376,39.96437494
-75.2421618399999,39.9864728200001,1292,4126298,5901 MALVERN AVE,Beeber,783288200,19131,1,1933,K-12 School,139000,1277618.282,502846.29,36180841.6,,1,273.1,292.4,882.9,,2841.1,,-75.24216184,39.98647282
-75.21311895,40.03095159,1293,3330927,5950 RIDGE AVE,Levering Amy Northwest,784378000,19128,1,1929,K-12 School,69475,988439.34,121641.5571,,,97,16,41.7,349.1,,106.6,,-75.21311895,40.03095159
-75.12714734,39.9727333800001,1294,3330875,600 E THOMPSON ST,Penn Treaty,781401800,19125,1,1928,K-12 School,144000,1296215.388,10745823.1,607200.1,,44,87.8,107.8,1905.8,,747.1,,-75.12714734,39.97273338
-75.18536153,40.03110782,1295,5209313,600 HARVEY ST,Rittenhouse Hill,881211010,19144,1,2014,Multifamily Housing,520280,21009546.95,11028388.79,,,37,61.6,135.3,21086.9,60,2714.3,,-75.18536153,40.03110782
-75.16020997,39.90659315,1296,3689997,600 PACKER AVE,Sysco Philadelphia Food Service Warehouse,884142260,19148,1,1964,Refrigerated Warehouse,578770,22707034.01,2274351.996,,,68,43.2,114,5698.8,,2294.1,,-75.16020997,39.90659315
-75.03781615,40.1065681000001,1297,5140622,600 RED LION RD,"Brookmont Apartment Associates, LP",881196000,19115,8,1971,Multifamily Housing,225400,4324037.836,8993774.216,,,70,59.1,95.6,9810,45,915.8,,-75.03781615,40.1065681
-75.18167601,39.9452147100001,1298,4989832,600 S 24TH ST,(PA3558) - 2400 South,888304534,19146,5,1987,Multifamily Housing,229044,944967.048,602672.3905,,,100,6.8,14.3,30.8,100,122.5,Possible Errors,-75.18167601,39.94521471
-75.1285889499999,40.0561364800001,1299,11570628,600 W CHELTENHAM AVE,600 West Cheltenham Ave,881447900,19126,1,1950,Residential Care Facility,71096,3955582.78,5454934.228,,,,132.4,236.3,5301.2,,690.5,,-75.12858895,40.05613648
-75.0741834899999,40.03099101,1300,2705460,6000 N PENN ST,Comly Depot,875106460,19149,1,1921,Other - Public Services,105000,4833439.2,30223701.44,0,,,333.9,431.1,5901.4,,2095,,-75.07418349,40.03099101
-75.16179034,40.0557713800001,1301,3330914,6000 STENTON AVE,King HS,784421900,19138,1,1972,K-12 School,370000,12738981.78,13117347.68,,,54,69.9,133.6,555.4,,1987.3,,-75.16179034,40.05577138
-75.2286291,39.9288304,1302,3971641,6000 WOODLAND AVE,6000 Woodland Partners LP,882052200,19142,3,1972,Other - Mall,97029,713790.0588,,,,,7.4,20.6,2692.2,,72.3,,-75.2286291,39.9288304
-75.24377075,39.94456151,1303,5927333,6000-18 BALTIMORE AVE,Bernice Arms,886650400,19143,1,1998,Multifamily Housing,42190,928125.416,1515094.175,,,76,57.9,99.3,1431.6,53,174.5,,-75.24377075,39.94456151
-75.2436508599999,39.9529763000001,1304,4124426,6001 CEDAR AVE,Bryant,783087800,19143,1,1904,K-12 School,94235,1240964.531,8542786.805,,,18,103.8,132.1,812.4,,579.5,,-75.24365086,39.9529763
-75.19220818,39.96430665,1305,5019078,600-18 N 34TH ST,Mantua Presbyterian Apartments,881812305,19104,1,2008,Multifamily Housing,60557,1979505.92,2055078.004,,,40,66.6,127.2,2042.9,49,309.7,,-75.19220818,39.96430665
-75.15397153,39.93685778,1306,3330839,601 CARPENTER ST,Nebinger,781042400,19147,1,1925,K-12 School,59000,987533.1128,82904.1325,18621029.3,,1,333.8,367.1,3294,,1486.3,,-75.15397153,39.93685778
-75.16529244,39.9433862400001,1307,2887841,601 S BROAD ST,Arts Bank,771501000,19147,1,1994,College/University,25006,1279071.453,68338.014,,,,53.9,146.1,269.2,,133.2,,-75.16529244,39.94338624
-75.19235252,40.0384115300001,1308,5219024,601 W CLIVEDEN ST,601 W Cliveden St,881098700,19119,1,1938,Multifamily Housing,61508,1188399.6,3986933.375,,,25,84.1,122.2,,,325.5,,-75.19235252,40.03841153
-75.16390661,40.0416628900001,1309,5201806,601-07 CHURCH LN,Church Lane Apartments,881058000,19144,3,1963,Multifamily Housing,62040,130986.68,471754.8027,,,100,9.7,13.9,2652.6,63,38.3,Possible Errors,-75.16390661,40.04166289
-75.19683321,40.04617742,1310,3330924,601-47 CARPENTER LA,Henry,784048800,19119,1,1908,K-12 School,65400,905103.2872,5004860.194,,,29,90.4,119.1,778.4,,357.5,,-75.19683321,40.04617742
