X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,ELECTRIC_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,WATER_SCORE,Y_COORD,X_COORD,TOTAL_FLOOR_AREA_BLD_PK_FT2
-75.1580355451868,39.9513509483986,1049,6383621,1026-44 MARKET ST,1026-44 MARKET ST,882507900,19107-4205,1,1960,K-12 School,4151690.9,360507.6,,337499,70,54.4,139.2,568.3,427.1,,39.95134288,-75.15803378,89159
-75.2138422351997,40.0023857466549,1050,6389107,4160 Monument Rd.,Monument Ave Fresh Grocer,882092500,19131,1,1960,Supermarket/Grocery Store,8548667.1,7488553.1,,,39,283.3,561.7,2304.5,1191.5,,40.00237767,-75.21384045,56615
-75.2081048273787,40.0069260530671,1051,6389236,1 Winding Drive,PC - Monroe,883086101,19131,1,2015,Office,2993651.6,,,,77,41.4,116,1727.7,278,,40.00691798,-75.20810304,72250
-75.2099557909477,40.0089468774762,1052,6389223,3900 City Avenue,PC - Sora Pool,881162600,19131,1,2015,Fitness Center/Health Club/Gym,1016350.2,4579349.9,,,,66.5,90.9,3584.7,337.6,,40.0089388,-75.209954,84202
-75.205736143401,40.0079983128403,1053,6382030,3900 City Avenue,PC - 4 Towers,"881162420, 881162600, 881162520",19131,4,2015,Multifamily Housing,26866169.9,12684124.5,,,70,49,109.7,30651.4,3168.3,71,40.00799024,-75.20573436,806870
-75.0079439120681,40.0924957942282,1054,6394500,11350 Norcom Road,Monarch Global Brands,884275000,19154,1,1965,Manufacturing/Industrial Plant,2281600.6,,,,,7.4,20.7,400.8,211.9,,40.0924877,-75.00794218,309254
-74.9732230399517,40.1121811684723,1055,6396007,14300 Townsend Road,Philadelphia Station ZPHI/191 – 14300 Townsend Road,884292604,19154,1,1996,Non-Refrigerated Warehouse,4339408.9,9484410.2,,,5,89.7,143.5,571.5,906.7,,40.11217306,-74.97322132,154048
-75.2476481864707,39.886847168601,1056,6392950,8800 Bartram Avenue,Fairfield Inn Philadelphia,883745000,19153,1,1999,Hotel,1945505.3,814600,,,97,41.4,94.5,2371,223.9,,39.88683912,-75.24764639,66675
-75.1758493660801,40.0073728778231,1057,6367344,2801 W Hunting Park Ave.,U-Haul Moving & Storage Of Allegheny West (808059),884128504,19129,2,1923,Self-Storage Facility,5110094.4,866813.2,,,,13.1,33.3,119.8,520.5,,40.0073648,-75.17584759,456611
-75.2196317112436,39.9968508201648,1058,6413514,2210 Belmont Avenue,Hayes Manor,881446600,19131,2,1886,Senior Living Community,1282825,19696781.3,,,1,382.1,442.1,1961.6,1165.3,,39.99684275,-75.21962992,54902
-75.2206293518856,39.9222594264546,1059,6404219,6100 Eastwick Ave ,HELP USA 6100,886616900,19142,5,2007,Multifamily Housing,1029400.1,2035286.2,,,49,59.6,97.5,1896.2,203.7,49,39.92225137,-75.22062756,51456
-75.1657247670088,39.9542208282169,1060,6415383,1501 John F Kennedy BLVD,LOVE PARK LLC,883410510,19102,1,1960,Parking,2317520.8,,,,,115876,324452.9,128.3,215.2,,39.95421276,-75.165723,10020
-75.0170110441801,40.1049040503895,1061,6425069,1700 Tomlinson Rd.,Philadelphia Academy Charter High School,778299100,19116,1,2004,K-12 School,1929456,1984219,,,72,47.1,90.2,184.8,284.5,,40.10489595,-75.01700931,83007
-75.1387005284368,39.9584619838298,1062,6396425,456 North Christopher Columbus Boulevard,CubeSmart - PA - Store 6786,884019025,19123,1,1980,Self-Storage Facility,260984.5,,,,,4.4,12.4,65.3,22.7,,39.95845392,-75.13869877,59000
-75.1625626572747,39.9495476498518,1063,6417702,1305 Walnut Street,Holiday Inn Express Midtown,883700000,19107,1,1964,Hotel,4206975.5,833941.2,,,74,45.8,115,3238.1,434.9,,39.94953959,-75.16256089,110000
-75.070641643572,39.9919909502706,1064,6435184,3000 Orthodox St. ,3000 Orthodox St.,884206500,19137,0,1964,Non-Refrigerated Warehouse,1067270.2,1198200,,,75,41.6,77.9,509.4,162.7,,39.99198287,-75.0706399,265663
-75.0515853508734,40.0688268772302,1065,6443045,8318 Bustleton Avenue,8318 Bustleton Ave,882093000,19152,1,1955,Strip Mall,2225541.1,5097476.8,,,,96.6,152.8,2454.5,464.6,,40.06881878,-75.05158361,75812
-75.1767142778777,40.0229923321953,1066,6436664,5215 Schuyler Street,5215 Schuyler,881061350,19144,1,1910,Multifamily Housing,691390.3,1536651.6,,,92,43.7,69.6,,141.9,,40.02298425,-75.1767125,51000
-75.1879752570055,39.9590799192299,1067,6442628,3201 Race Street,Vue32,881108060,19104,1,2017,Multifamily Housing,6541626.3,,,,74,37.2,104.1,4574.4,607.4,81,39.95907185,-75.18797348,193994
-75.1612683669451,39.9493700865782,1068,6442629,1213 Walnut Street,1213 Walnut,881011115,19107,1,2017,Multifamily Housing,10641772.1,5063007.9,,,54,52.6,117.6,4875.3,1257,96,39.94936202,-75.1612666,298553
-75.1649425162976,39.9514992146026,1069,6451263,1414 South Penn Square,The Residence's At The Ritz Carlton Philadelphia,888094900,19102,1,2008,Multifamily Housing,18850426.5,379846.6,,,56,37.3,103.1,132.8,1770.5,100,39.95149115,-75.16494074,515912
-75.1757726634573,39.9519398252385,1070,6454276,2100-06 chestnut,2100-06 chestnut,883429000,19103,1,1929,Mixed Use Property,1269320.3,832496.4,,,,70.1,147.6,3512.9,162.1,,39.95193176,-75.17577089,66000
-75.1808666304361,39.950193405758,1071,6684910,201 S 25th St,Locust on the Park (lc003),881032850,19103,1,2016,Multifamily Housing,5689776.1,2282746.1,,,44,40.3,92.5,4389,649.6,72,39.95018534,-75.18086485,198064
-75.1591806159363,39.9513986772087,1072,6723376,1100 Market Street,1102 Market,"882018800, 881012001, 883401800",19107,1,2017,Multifamily Housing,15338161.5,7321511.4,,,31,61.4,137.2,11117.7,1813.1,46,39.95139061,-75.15917885,449641
-75.1438292423947,39.9227052141275,1073,6455221,1910 S. Christopher Columbus Blvd,Westport Philadelphia Self Storage,884139010,19148,1,2005,Self-Storage Facility,811695,,,,,5.9,16.6,552.9,75.4,,39.92269715,-75.14382748,137308
-75.1633143746302,39.902468541569,1074,6742123,700 PATTISON AVE,PHILADELPHIA,884144590,19148-5339,1,1950,Refrigerated Warehouse,11850415.1,2556187.1,,,43,84.4,210,1164.8,1236.1,,39.90246049,-75.16331261,170780
-75.1720922120054,39.9547973977316,1075,6777754,1901 John F. Kennedy Boulevard,"(PA2610) - Kennedy House, Inc.",881035500,19103,1,1969,Multifamily Housing,22276067.7,,,7972068.6,81,37.8,90,13785.8,2597.7,87,39.95478933,-75.17209044,1060000
-75.1653603169889,39.9412422972181,1076,6678814,777 S Broad St,777 South Broad (st031),881576550,19147,1,2016,Multifamily Housing,16073751.2,200384.9,,,1,74.4,206.7,4607.3,1503.1,88,39.94123423,-75.16535855,218753
-75.1649469430501,39.9437966663584,1077,6688634,521 S Broad St,SouthStar Lofts (st032),881576560,19147,1,2016,Multifamily Housing,4826448,727456.4,,,7,46.8,120.4,3237.9,486.8,37,39.9437886,-75.16494517,118616
-75.1870733168477,39.9522128353533,1078,6766532,3131 Walnut St,The Left Bank (th111),881822470,19104,2,1999,Multifamily Housing,17213058.9,6822245.8,,,82,35.7,82.3,12556.5,1960.6,82,39.95220477,-75.18707154,672682
-75.1790511836996,39.9543251594332,1079,6792817,2400 Market Street,2400 Market VII LP,883054700,19103,1,1921,Office,38539256.5,8419798.2,,,80,90,223.7,3897,4025.7,,39.95431709,-75.17904941,521992
-75.2481278614364,39.8863153165244,1080,6814771,8880 Bartram Ave.,2526-Philadephia - Airport,883745200,19153,1,1998,Hotel,1893612.2,1025500,,,44,65.3,142.6,3413,230.3,,39.88630727,-75.24812607,44737
-75.2481193746345,39.8838853520108,1081,6814750,9000 Tinicum Blvd.,0547-Philadelphia - Airport,883744000,19153,1,1998,Hotel,2876803.9,1501000,,,60,56,123.2,3416,346.8,,39.8838773,-75.24811758,78155
-75.1534389814984,39.9536910771215,1082,6846398,801 Arch Street,801 Arch Street,883009600,19107,1,1975,Office,10243503,8216.1,,,71,52.6,147.1,575.1,951.6,,39.95368301,-75.15343721,195018
-75.0141970568761,40.0746808383749,1083,6834712,2951 Grant Avenue,2951 Grant Avenue,884287010,19114,1,1968,Distribution Center,6472035.1,4838163.3,,,55,31,63.6,645.6,857.9,,40.07467274,-75.01419533,364867
-74.9881172602833,40.1088813501637,1084,6873406,12285 mcnulty rd,onyx glentov,884292538,19154,1,1988,Office,886079.3,2077455.1,,,97,39.5,62.2,622.4,192.6,,40.10887325,-74.98811554,100000
-75.1675615365772,39.9483577722041,1085,6867859,1530 Locust St,Versailles,881030500,19102,1,1929,Multifamily Housing,4056758.8,2201231.1,,962225.4,67,50.3,103.3,4210.8,557.5,70,39.94834971,-75.16755976,143600
-75.0835979309204,40.021202920529,1086,6877125,4925 Saul Street,Oxford Portfolio LLC,"881106400; 881106500; 881220900",19124,3,1920,Multifamily Housing,1438758.5,2349027,,,91,53.5,91.7,,258.4,,40.02119484,-75.08359618,70800
-75.1594156354677,39.9357321419057,1087,6934780,921 Ellsworth St,Birchwood at Cedars Village-Ingerman,886930205,19147,1,2013,Multifamily Housing,1693849.9,,,,72,31.8,89,1505.8,157.3,77,39.93572408,-75.15941387,53300
-75.2202175117077,39.9547021854876,1088,6934784,242-252 S 49th St,The Willows at Walnut Hill (Chatham Courts)-Ingerman,886613700,19139,5,1998,Multifamily Housing,1104884.1,156755,,,98,28.2,72.9,4024.5,110.9,27,39.95469412,-75.22021572,44700
-75.1820808376654,39.9413455045863,1089,6934790,2309 Carpenter St,Birchwood at Grays Ferry (St Anthony's)-Ingerman,886800100,19146,15,1897,Multifamily Housing,4330387.6,196891,,,2,68.1,185.6,2521.3,412.5,45,39.94133744,-75.18207906,71308
-75.1582534735019,39.9482507348224,1090,7058350,"1000 Walnut St, ",Orlowitz Building,881008255,19107,1,1967,Residence Hall/Dormitory,2843204.2,,,6145376.8,91,43.4,74.2,4818.4,672,,39.94824267,-75.1582517,206891
-75.2301408948249,40.044339355623,1091,7118556,7100-7162 Ridge Ave,Ivy Ridge Shopping Center,882044000,19128,2,2006,Lifestyle Center,7671940,5991753.2,,,,128.5,261.1,1523.8,1030.6,,40.04433127,-75.2301391,106353
-75.14573413257,39.9213196698548,1092,7137860,29 East Snyder Avenue,"02771- Philadelphia, PA",882055320,19148,1,2017,Supermarket/Grocery Store,7785771.1,4411400,,,60,224.2,485.8,1010,912.6,,39.92131161,-75.14573237,54415
-75.122111111142,39.9970134842319,1093,7157939,426-36 E Allegheny Avenue,Pine Tree Silk Mill,884340875,19134,1,1908,Office,1144804.8,1352062.7,,,,37.7,69.8,736.8,178.1,,39.99700541,-75.12210935,66286
-75.1588012703412,40.0221299967822,1094,7379746,4428-4470 & 4413-4451 Germantown Ave.,Nicetown Court II,"886620100;886620201;886620301",19140,1,2013,Multifamily Housing,1416961.6,2568960.2,,,68,61.1,102.2,6708.5,268,8,40.02212192,-75.1587995,65232
-75.1569467192252,40.0200660474443,1095,7379739,4340 Germantown Ave,Nicetown Court I,886620000,19140,1,2011,Multifamily Housing,1824225.5,556712.2,,,33,53.2,127.1,1268.2,199,91,40.02005797,-75.15694495,44781
-74.9982905491538,40.1002837791909,1096,7538498,2800-48 Comly Rd,2800-48 Comly Rd,884290000,19154,1,1981,Office,371966.7,,,,100,4,11.3,527.1,34.5,,40.10027568,-74.99828882,92000
-75.0135497600366,40.121712594666,1097,7526112,730 Byberry Road,FOP Senior Citizens Inc.,881201620,19116,1,1971,Multifamily Housing,2111482.1,4004785.8,,,36,95.7,158.3,1324.5,408.8,98,40.12170449,-75.01354803,80440
-75.0813493521474,40.0796653002768,1098,7440789,415 Solly Avenue,Pine Manor Apartments,,19111,4,1965,Multifamily Housing,,,,,,,,2539.6,,49,40.07965721,-75.0813476,59142
-75.1498722868144,39.971366414037,1099,7553908,801 W Girard Ave,801 Wellness,771032100,19122,3,1929,Medical Office,15119977.7,6000687.5,,,,72.8,167.7,13457.8,1722.7,,39.97135834,-75.14987052,377120
-75.1603154579181,40.003252632943,1100,7545859,1831-41 W Allegheny Ave,Devon SS Allegheny,884067430,19132,1,1950,Self-Storage Facility,4814311.5,1924158.3,,,,89.8,206.7,6.5,549.2,,40.00324456,-75.16031368,75000
-75.0045212429033,40.0983136553949,1101,7554365,11620 Caroline Rd,11620 Caroline Rd,884270000,19154,1,1970,Office,926573,,,,100,13.1,36.6,56.9,86,,40.09830556,-75.00451951,70814
-75.1777736179894,40.0096478464869,1102,7554827,2950 ROBERTS AVE,ROBERTS AVE,882066200,19129,1,2017,Wholesale Club/Supercenter,7949724.6,2327044,,,1,141.8,340.9,361.3,816.2,,40.00963977,-75.17777184,92709
-75.0056572123931,40.0976280009632,1103,7553866,11600 Caroline Rd,11600 Caroline Rd,884269500,19154,1,1974,Other - Services,828472.5,,,,,8.3,23.2,152.4,76.9,,40.0976199,-75.00565548,100000
-75.1026030188145,40.0331906464112,1104,7564282,5300 Whitaker Ave.,BHB Group Investments LLC,882885808,19124,1,1940,Non-Refrigerated Warehouse,1130263.6,,,,82,12.1,34,,104.9,,40.03318256,-75.10260126,93132
-74.9875012258091,40.0593846710675,1105,7711610,4001 Grant Avenue,Nazareth Academy High School,778501500,19114,1,1920,K-12 School,1114172.6,4531596.3,,,74,63.9,89.2,927.3,344.1,,40.05937658,-74.9874995,88320
-74.989466274415,40.0921654589951,1106,7554303,10981 Decatur Rd,10981 Decatur Partners LP,884280000,19154,1,1975,Other,1879061.4,,,,,7.5,21,450.6,174.5,,40.09215736,-74.98946455,250000
-75.1463490135604,39.9491615252158,1107,7717971,315 Chestnut Street,Science History Institute,771735505,19106,2,1953,Other - Education,5566889.5,5993010.1,,,,100.5,190.3,867.7,835.2,,39.94915346,-75.14634725,115000
-75.2470118313564,40.0445612963748,1108,7725512,300 Autumn River Run,The Glen at Shawmont Station (gl140),881089650,19128,10,2006,Multifamily Housing,5177317.6,8355466.9,,,28,70.2,120.7,4972.7,924.5,84,40.04455322,-75.24701003,192780
-74.9980244307538,40.0839711987128,1109,7739130,10350 Drummond Rd,10350 Drummond Rd,884283501,19154,1,1973,Other,1902366.4,,,,,19.2,53.8,246.5,176.6,,40.0839631,-74.9980227,99000
-75.1059467772528,39.9898703708191,1110,7727322,2301 E. Allegheny Ave.,Commonwealth Campus,883376890,19134,1,1910,Medical Office,13015152.5,3688645.4,,,91,70.3,169.8,2147.8,1404.4,,39.9898623,-75.10594502,237472
-75.1531161644006,39.9792833081946,1111,7945030,1100 W MONTGOMERY AVE,The View at Montgomery,881147221,19122,1,2014,Other - Lodging/Residential,12010379.9,,,,,37.5,105.1,8637.8,1115.2,,39.97927524,-75.1531144,320000
-75.1664540985217,39.9599269708573,1112,9154260,1666 Callowhill St.,The Lofts at Logan View,888088060,19130,1,1900,Multifamily Housing,3308602.8,,,,80,34.1,95.5,2516.7,307.2,80,39.9599189,-75.16645233,97011
-75.0221107236794,40.1050479502324,1113,7742072,10195 Northeast Blvd,10195 Northeast Blvd,884239600,19116,1,1969,Other - Services,293469.6,,,,,5.9,16.4,23.9,27.2,,40.10503985,-75.02210899,50000
-75.2167436163809,39.9333812895656,1114,9594244,5400 Grays Ave,5400 Grays Avenue Philadelphia,884219000,19143,1,1940,Self-Storage Facility,1718047.1,1863545.6,,,,30.9,58.4,126.6,258.5,,39.93337323,-75.21674183,115973
-75.1932812582352,39.9579475313502,1115,8025320,3514-30 Lancaster Ave.,The Old Quaker Building,881111127,19104,1,1870,Multifamily Housing,2547075.1,,,,48,35.4,99.1,2179.5,236.5,58,39.95793947,-75.19327948,85043
-75.1435398836374,39.946199552257,1116,9953557,One Dock Street,Marriott Old City,883710005,19106,1,1985,Hotel,13923631.6,7618711,,,52,83.8,182.8,8565.9,1697.5,,39.94619149,-75.14353812,285000
-75.167691688934,39.9546830880575,1117,8540286,1650 Arch St,1650 Arch St,883058000,19103,1,1974,Office,25664487.4,,,17883969.6,50,78.7,168.7,1510,3423.4,,39.95467502,-75.16768992,553349
-75.1478910455673,39.9490477480929,1118,9953353,401 Chestnut Street,Renaissance Philadelphia,883711500,19106,1,1989,Hotel,7270071.2,4341833.6,,,61,80.4,172.4,5903.8,905.7,,39.94903968,-75.14788928,144500
-75.2289131273251,40.0286631000176,1119,10018705,59 Leverington Ave,1860-Philadelphia - Leverington Ave,884629502,19127,1,2018,Self-Storage Facility,334553.4,306700,,,,10.1,19.8,955,47.4,,40.02865502,-75.22891133,63450
-75.1942740886892,39.9585323905288,1120,9867017,3600 Lancaster Ave,Link University City (ln060),881111200,19104,5,2019,Multifamily Housing,3022833.4,,,,100,20.6,57.8,2647.6,280.7,,39.95852433,-75.19427231,147135
-75.1147375471144,40.0454406525619,1121,10361655,155 E Godfrey Ave,Tacony Crossing (tc023),881216525,19120,1,1968,Multifamily Housing,8830402.7,25417997.1,,,43,86.8,130.3,36174.7,2170,17,40.04543257,-75.11473579,394548
-75.1674166280968,39.9505462397568,1122,10422550,1601 Sansom St,The Point at Rittenhouse Row - Panco Management,881547025,19103,1,1970,Multifamily Housing,4315808.1,1027188.6,,,20,56.2,138.4,4759.8,455.3,16,39.95053818,-75.16741486,95134
-75.2269009466246,39.9340137639241,1123,10362041,2050 S. 58th Street,Witherspoon Senior Apartments,881445400,19143,1,2018,Multifamily Housing,1357802,382287.6,,,88,26.9,65,1015.2,146.4,88,39.9340057,-75.22689916,64677
-75.1945387322856,39.9566849164662,1124,10493451,3601 Market St    ,Arrive University City,881115778,19104,1,2016,Multifamily Housing,13464185.3,4785344.2,,,53,49.6,116.1,19839.5,1427.2,14,39.95667685,-75.19453695,403920
-75.2230737898898,39.9324378073793,1125,10823319,5744 Woodland Ave,U-Haul Moving & Storage Of Kingsessing (808073),884218809,19143,1,2010,Self-Storage Facility,882645.5,1200195.7,,,,26.1,46.8,33.5,145.7,,39.93242975,-75.223072,79787
-75.1447379176343,40.0297421999573,1126,10505407,1300 W. Lindley Avenue,Lindley Court Apartments,886810798,19141,1,2015,Senior Living Community,706202.1,,,,100,10.8,30.2,1895.6,65.6,,40.02973412,-75.14473615,65373
-74.9841214159115,40.0780815654926,1127,10882329,10825 E. Keswick Road,RSW Premier Holdings LLC,881234700,19154,33,1971,Multifamily Housing,7279177.9,16819320.7,,,65,59.6,94.2,157.2,1569.2,100,40.07807347,-74.98411969,567800
-75.1576870268436,39.974967147547,1128,10890604,1415 N. Broad St.,Leon H. Sullivan Human Services Center,777692500,19122,1,1978,Office,3072482.8,,1117800.1,,57,69.8,162.2,2348.1,350.6,,39.97495908,-75.15768526,60000
-75.1681453307435,39.9507673944115,1129,10422551,1601 SANSOM ST,The Sansom - Panco Management,881547010,19103,1,2013,Multifamily Housing,3376197.9,,,,32,45.3,126.9,4125.5,313.5,36,39.95075933,-75.16814356,74492
-75.1397455320016,39.9719744835933,1130,10900039,1300 N. 2nd St.,Dwell at 2nd St.,881006745,19122,3,2020,Multifamily Housing,6029799,279585.3,,,96,28.9,78.7,3927.1,574.7,91,39.97196641,-75.13974377,277542
-75.1441040328335,39.972984431714,1131,11217443,1401-25 N 5th St,Umbrella Building,881006775,19122,1,1950,Multifamily Housing,6535959,673400,,,73,37.3,98.4,4529.5,605.2,78,39.97297636,-75.14410227,210113
-75.2062421149859,40.021768833682,1132,11217717,209 Rock Street,Rock Hill Apartments,,19128,10,1962,Multifamily Housing,,,,,,,,3307.1,,58,40.02176076,-75.20624033,60025
-75.019674812859,40.125268459004,1133,11217481,450 West Byberry Road,Forest Station,881201500,19116,12,1975,Multifamily Housing,,,,,,,,6819.8,,18,40.12526035,-75.01967308,73194
-75.0668179716111,40.0633068862216,1134,11218446,7810-20 Algon Ave,Algon Flats,881168000,19111,4,1963,Multifamily Housing,2604986.9,2328917.4,,,62,59.1,116.7,3454.5,365.6,80,40.0632988,-75.06681622,83475
-75.03118563031,40.0718814510825,1135,11285167,9125 Marshall Street,9125 Marshall Street,882131610,19114,1,1981,Strip Mall,3257385.2,3845550.4,,,,81.9,151.6,,506.7,,40.07187336,-75.03118389,86775
-75.1688265328202,39.9622610295592,1136,11285690,450 N 18th St,"North XNorthwest (nr083, nr082) - Museum Towers",881561900,19130,1,1988,Multifamily Housing,7846033.9,,,,66,32.4,90.7,5817.7,683.6,83,39.96225296,-75.16882476,242114
-75.1479765591834,39.9508629931829,1137,11190332,101 North Independence Mall E,140399_Plaza,883014510,19106,1,1972,Office,48020044.4,133716,,26114874.2,56,164.7,368.1,13156.7,6199.9,,39.95085493,-75.14797479,516545
-75.1601319485947,39.9499985364544,1138,11412230,105 S. 12th St. ,The White Building,888038512,19107,1,1900,Multifamily Housing,3648294.6,490917.8,,,,77.2,200.2,1589.6,364.8,64,39.94999047,-75.16013018,53591
-75.2254092852222,39.9369992339624,1139,11453117,5600 Chester Ave,Independence Charter School West,773071000,19143,4,1909,K-12 School,2761191.4,640479.6,,,74,32.2,79.6,257.9,290.4,,39.93699117,-75.2254075,105628
-75.1688265328202,39.9622610295592,1140,11285839,450 N 18th St,"North XNorthwest (nr083, nr082) - Franklin Town Towers",881561800,19130,1,2017,Multifamily Housing,2196538.1,1460532,,,100,15,31.6,618.9,268.9,100,39.96225296,-75.16882476,243041
-75.0878467006704,40.0440349994211,1141,11286556,6301 Oxford Ave,Shop Rite Oxford Ave.,882842425,19111,1,1996,Supermarket/Grocery Store,10046982,5777288,,,29,249.8,539.9,1427.3,1239.8,,40.04402691,-75.08784495,63342
-75.1675239827091,39.938622700094,1142,11420947,1000 S Broad St,Lincoln Square,881111438,19146,1,2018,Multifamily Housing,19802343.8,3656486.4,,,,69,174.5,10074,2032.9,,39.93861464,-75.16752221,443064
-75.1285940475981,40.0561515275755,1143,11570628,600 West Cheltenham Ave,600 West Cheltenham Ave,881447900,19126,1,1950,Residential Care Facility,4217170.6,5571590.3,,,,137.7,248.4,,687.5,,40.05614344,-75.12859228,71096
-75.1574263362658,39.966863544874,1144,11620054,1221 Fairmount Avenue,1221 Fairmount Avenue,"881041752; 881041753",19123,1,1979,Multifamily Housing,3389238.5,5414304.6,,,48,73.9,127.4,,602.3,,39.96685548,-75.15742457,119128
-75.2158929552915,39.9720565946447,1145,11585162,4655-4661 Lancaster Avenue,4655-4661 Lancaster Avenue,774214500,19131,1,1970,Worship Facility,768655.4,664642.8,,,95,13.2,26.3,,106.7,,39.97204853,-75.21589117,108358
-75.1758122213635,40.0096494466197,1146,11662514,2800 Fox Street ,Bakers Centre (bk008),882066190,19129,1,2015,Lifestyle Center,27845294.5,20894454.7,,,,206.7,423.8,14880.3,3695.3,,40.00964137,-75.17581044,235750
-75.172131849908,39.9484847635252,1147,11665449,1820 Rittenhouse Square,1820 Rittenhouse Square,888081524,19103,1,1900,Multifamily Housing,3431107.2,4560597.6,,,11,75.7,136.3,,560.8,,39.9484767,-75.17213008,105600
-75.1724619468554,39.9487150426906,1148,11665448,1830 Rittenhouse Square,1830 Rittenhouse Square,888081773,19103,1,1900,Multifamily Housing,3272910.2,2393422.9,,,51,49.7,102.4,,431,,39.94870698,-75.17246017,114000
-75.1696621597035,39.948390563441,1149,11665452,250 South 17th Street,250 South 17th Street,888086855,19103,1,1900,Multifamily Housing,1596631.8,602980.1,,,76,39.3,91.1,,180.3,,39.9483825,-75.16966039,56000
-75.150951104097,39.946559740624,1150,11665466,227-31 South 6th Street,227-31 South 6th Street,888035586,19106,1,1900,Multifamily Housing,1907577.5,1611761.9,,,40,56.9,113.7,,262.7,,39.94655168,-75.15094934,61845
-75.1712593809035,39.9483742028221,1151,11665516,250 South 18th Street,250 South 18th Street,888081542,19103,1,1900,Multifamily Housing,1971453.6,918372.6,,,78,37,83.1,,231.8,,39.94836614,-75.17125761,78000
-75.1951580776865,39.9567135782818,1152,11666964,3675 Market Street,3675 Market Street,883076710,19104,1,2018,Office,30144020.3,25961377.6,,,12,157.9,314.3,6526.9,4177.9,,39.95670551,-75.1951563,355250
-75.1834024484313,39.9525257635705,1153,11669376,2930 Chestnut St,Evo at Cira Centre South (vc68),783094601,19104,3,2014,Multifamily Housing,15342743.8,10200933.1,,,84,53.1,111.7,19096.7,1966.4,80,39.9525177,-75.18340067,480644
-75.1659015260506,39.9486115766601,1154,11683037,1425 Locust Street,(PA2649) - The Aria Condo,"888093600;888093602;888093604;888093824;888093826;888093828;888093830;888093832;888093700;888093702;888093704;888093706;888093708;888093710;888093712;888093714;888093717;888093721;888093724;888093726;888093729;888093732;888093734;888093736;888093738;888093741;888093744;888093746;888093748;888093750;888093752;888093754;888093756;888093758;888093760;888093762;888093765;888093768;888093770;888093772;888093774;888093776;888093778;888093780;888093782;888093784;888093786;888093788;888093790;888093792;888093794;888093796;888093798;888093800;888093802;888093804;888093806;888093808;888093810;888093812;888093814;888093816;888093818;888093820;888093822;888093606;888093608;888093610;888093612;888093614;888093616;888093618;888093620;888093622;888093624;888093626;888093628;888093630;888093632;888093634;888093636;888093638;888093640;888093642;888093644;888093646;888093648;888093650;888093652;888093654;888093656;888093658;888093660;888093662;888093665;888093668;888093670;888093672;888093674;888093676;888093678;888093680;888093682;888093684;888093686;888093689;888093692;888093694;888093696;888093698",19102,1,1900,Multifamily Housing,6506912.6,111053.2,,5624799.6,4,84.9,174.2,5646.3,983.6,22,39.94860351,-75.16589975,144137
-75.1477554336307,40.0167241263641,1155,11677214,1315 W Hunting Park Ave,Sacred Heart,881448300,19140,1,1930,Other - Lodging/Residential,1237130.8,1898056.4,,,,71.3,124,2722.5,215.7,,40.01671605,-75.14775366,44000
-75.1728482973672,39.9485801000306,1156,11665512,1900 Rittenhouse Square,1900 Rittenhouse Square,888081620,19103,1,1900,Multifamily Housing,2297282.5,1910411.9,,,94,30.1,60.3,,314.8,,39.94857204,-75.17284652,140000
-75.1172051017411,39.9915998665851,1157,11857786,1920 East Orleans Street,Maguire Residence,886671150,19134,1,2020,Multifamily Housing,1561255.1,345503.9,,,36,37.5,93,783.2,163.3,82,39.99159179,-75.11720334,50902
-75.1635892517776,39.9716422304887,1158,11684908,1600-50 West Girard Avenue,1600-50 West Girard Avenue,772018000,19130,1,1927,Multifamily Housing,5164215.5,,,,,38.5,107.9,,479.5,,39.97163416,-75.16358748,134000
-75.2113830152057,39.9630487739796,1159,11696355,4401 Haverford Avenue,4401 Haverford Avenue,881445700,19104,1,1971,Senior Living Community,3664488,4783006.7,,,69,90,162.8,,594.3,,39.96304071,-75.21138123,93877
-75.0226114158113,40.0670802682675,1160,12410344,9250 Ashton Rd,Nora Lau,884226510,19114,1,1966,Non-Refrigerated Warehouse,3859169.9,7917113.1,,,39,39.8,64.6,267.2,778.9,,40.06707218,-75.02260968,296169
-75.1179742672845,40.0138708507144,1161,12051119,401-25 E Hunting Park Ave,Dara 401 LLC,884184000,19124,1,1935,Distribution Center,1414596.8,1018681.9,,,,21725.7,44915.1,1081.7,185.5,,40.01386277,-75.11797251,112
-75.1409424272037,39.9708907798407,1162,12433638,236 W Thompson Street,Liberty Square Building 2,881006866,19122,1,2018,Multifamily Housing,1694487.9,46381.4,,,93,29.2,80.3,900.6,159.8,97,39.97088271,-75.14094066,59707
-75.1331223655439,40.0139082915115,1163,12474891,322 W Hunting Park Ave,322 W Huntington Park Ave,884042000,19140,1,1930,Self-Storage Facility,1005451.6,,,,,5.8,16.2,376.3,93.4,,40.01390021,-75.1331206,174000
