X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,TOTAL_FLOOR_AREA_BLD_PK_FT2,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,WATER_SCORE,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.2114733299999,39.9638855100001,1199,6816232,4400 Fairmount Ave,4400 Fairmount Ave,886652600,19130,1,1980,Multifamily Housing,132266,5603322.9,1272033.4,,,21,52,128.7,,,587.8,Missing Water,-75.21147333,39.96388551
-75.21156882,40.0006714400001,1200,6816233,4051 W Ford Rd,4051 W Ford Rd,886907010,19131,1,1980,Multifamily Housing,112064,5603322.9,2524085.8,,,4,72.5,163.7,4592.8,53,654.4,,-75.21156882,40.00067144
-75.1562268499999,39.9557378900001,1201,6816236,1011 Race St,1011 Race St,881014605,19107,1,1980,Multifamily Housing,50100,626763.9,195100,,,100,16.4,39.1,,,68.6,Missing Water,-75.15622685,39.95573789
-75.0141649999999,40.07466538,1202,6834712,2951 Grant Avenue,2951 Grant Avenue,884287010,19114,1,1968,Distribution Center,364867,4572854.5,5694873.2,,,66,28.1,51.5,665.3,,740.2,,-75.014165,40.07466538
-75.23146243,39.8912523600001,1203,6838200,4101 B Island Avenue,Philadelphia PA SHNS,883742500,19153,1,1980,Hotel,162250,7629187.6,3219157.1,,,73,66.9,152.5,7156.6,,901.2,,-75.23146243,39.89125236
-75.1534338399999,39.9536764200001,1204,6846398,801 Arch Street,801 Arch Street,883009600,19107,1,1975,Office,195018,10127556.4,73964.5,,,71,52.3,145.8,255.9,,973.2,,-75.15343384,39.95367642
-75.1675563599999,39.94834316,1205,6867859,1530 Locust St,Versailles,881030500,19102,1,1929,Multifamily Housing,143600,3771867.1,2065472,,902570,75,46.9,96.2,3622.1,80,530.6,,-75.16755636,39.94834316
-74.98811255,40.1088657700001,1206,6873406,12285 mcnulty rd,onyx glentov,884292538,19154,1,1988,Office,100000,996293.8,1808298.2,,,97,37.4,62.5,522.1,,191.4,,-74.98811255,40.10886577
-75.08359289,40.0211878200001,1207,6877125,4925 Saul Street,Oxford Portfolio LLC,"881106400; 881106500; 881220900",19124,3,1920,Multifamily Housing,70800,1443945.1,5373777.3,,,44,96.3,136.8,110.7,100,423.6,,-75.08359289,40.02118782
-75.23344279,39.9683023100001,1208,6934777,5630-40 Wyalusing Ave,Birchwood at Brooks (Brooks School)-Ingerman,886651600,19131,1,1999,Multifamily Housing,25000,888071.9,441898,,,40,53.2,118,1147.5,51,108.5,,-75.23344279,39.96830231
-75.1615917399999,39.97818017,1209,6934778,1614 N 16th St,The Willows at Cecil B. Moore-Ingerman,886810637,19121,14,1997,Multifamily Housing,36819,1307916.5,742936,,,52,55.7,120.7,1247.2,90,164.6,,-75.16159174,39.97818017
-75.1594105199999,39.93571755,1210,6934780,921 Ellsworth St,Birchwood at Cedars Village-Ingerman,886930205,19147,1,2013,Multifamily Housing,53300,1891577.7,,,,56,35.5,99.4,1978.6,57,181,,-75.15941052,39.93571755
-75.22021215,39.9546876900001,1211,6934784,242-252 S 49th St,The Willows at Walnut Hill (Chatham Courts)-Ingerman,886613700,19139,5,1998,Multifamily Housing,44700,1645236.7,129146,,,76,39.7,106.1,4884.1,14,164.3,,-75.22021215,39.95468769
-75.23372044,39.94792533,1212,6934786,800 S 55th St,South 55th (The Willows at Cobbs Creek)-Ingerman,886614200,19143,1,1994,Multifamily Housing,20423,725483.7,500073,,,61,60,125.2,3305.7,3,96,,-75.23372044,39.94792533
-75.1820756399999,39.9413309500001,1213,6934790,2309 Carpenter St,Birchwood at Grays Ferry (St Anthony's)-Ingerman,886800100,19146,15,1897,Multifamily Housing,71308,2360423.6,187697,,,60,38.3,102.4,2183.6,58,235.9,,-75.18207564,39.94133095
-75.16603901,39.96490844,1214,6934792,1702 Mt Vernon St,The Willows at Mount Vernon-Ingerman,886856402,19130,12,2018,Multifamily Housing,29170,1036202.2,545669,,,42,54.2,119.1,1858.5,25,128.2,,-75.16603901,39.96490844
-75.16459238,39.94960043,1215,5975210,1401 Walnut Street,1401 Walnut Street,,19102,1,1950,Multifamily Housing,101827,6665226,652351.8,,,1,71.9,190,1742.9,4,672.6,Possible Error,-75.16459238,39.94960043
-75.18405146,40.02476691,1216,5976265,2967 W School House Ln,Alden Park Manor - Cambridge,881083500,19144,1,1950,Multifamily Housing,311774,6108384.2,11095471.4,,,60,63.3,105.8,10947.2,40,1174,,-75.18405146,40.02476691
-75.18446983,40.0246006900001,1217,5976288,2979 W School House Ln,Alden Park Manor - Kenilworth,881083000,19144,2,1925,Multifamily Housing,474304,7694360.3,8932044,,,93,46.7,86.9,14340,65,1210.9,,-75.18446983,40.02460069
-75.18390812,40.0275491900001,1218,5976316,5702 Wissahickon Ave,Alden Park Manor - Manor,881085300,19144,3,1925,Multifamily Housing,485635,11541543.8,10753916.4,,,78,50.9,99.5,17652.4,58,1675.8,,-75.18390812,40.02754919
-75.1520076199999,39.9533099700001,1219,5985846,700 Arch St,African American Museum,781004550,19106,1,1976,Museum,32100,1399494.9,1418875.9,,,,87.8,168.5,145.8,,209.3,,-75.15200762,39.95330997
-75.16903904,39.95121771,1220,6019401,1700 Chestnut Street,1700 Chestnut Street,881562500,19103,1,1950,Multifamily Housing,105550,6362905.7,,,,18,60.3,168.8,2827.4,,609,,-75.16903904,39.95121771
-75.16987821,39.94929073,1221,6020486,1708 Chancellor Street,Penn Warwick Garage,883421000,19103,1,1930,Parking,54000,324427.7,,,,,6,16.8,29.3,,31.1,,-75.16987821,39.94929073
-75.22420662,40.02487641,1222,6022880,1 Cotton Street,The Isle,881088800,19127,1,2017,Multifamily Housing,215806,5246550.5,904736.9,,,67,36,91.4,3261.1,87,550.2,,-75.22420662,40.02487641
-75.14063992,40.0600806400001,1223,6024216,7000 North Broad Street,Windsor Terrace Apts,881053500,19126,1,1966,Multifamily Housing,54332,943076.8,3222768.7,,,34,76.7,110.9,2561.3,31,261.4,,-75.14063992,40.06008064
-75.0522469799999,40.01703268,1224,6031757,6201 Keystone St,Tacony Academy Charter School,778771890,19135-3701,1,2015,K-12 School,86492,152770.3,2379088.7,,,100,29.3,33.8,100.2,,141,,-75.05224698,40.01703268
-75.14470585,40.00294316,1225,6035552,3310 N 9TH STREET,3300N9 PROPERTIES LLC,884188402,19140,1,1937,Distribution Center,197290,237368.1,,,,100,1.2,3.4,,,22,Possible Error,-75.14470585,40.00294316
-75.24271828,40.0648230300001,1226,6055232,600 E Cathedral Rd,Cathedral Village,881447100,19128,1,1979,Multifamily Housing,506974,17922799.3,24153166.2,,,1,83,149,13314.8,,2998.3,Possible Error,-75.24271828,40.06482303
-75.13656552,40.06095787,1227,6064454,7101 Old York Rd.,York Nursing & Rehabilitation Center,881447800,19126,3,1964,Senior Living Community,92445,4552815.8,6767701.7,,,64,129.7,227.5,,,795.2,Missing Water,-75.13656552,40.06095787
-75.2461447599999,39.95896646,1228,6065500,6212 Walnut St,Care Pavilion of Walnut Park,881446200,19139,1,1975,Senior Living Community,144900,8524806.9,3828803.7,,,82,107.5,242.7,,,1019.3,Missing Water,-75.24614476,39.95896646
-75.1880659399999,40.0409748700001,1229,6066569,6400 Greene St.,Cliveden Nursing and Rehabilitation Center,881436651,19119,1,1964,Senior Living Community,63339,3959404.2,6840239.2,,,40,170.5,288.4,,,731,Missing Water,-75.18806594,40.04097487
-75.1753666399999,40.0325858,1230,6066693,125 W School House Ln,Maplewood Nursing & Rehabilitation,881447201,19144,1,1975,Senior Living Community,79844,4126858.4,3442640.5,,,98,110.2,220.8,,,577.8,Missing Water,-75.17536664,40.0325858
-75.15443175,39.9644492900001,1231,6066890,1001 Wallace St,Tucker House Nursing & Rehab,881444100,19123,1,1978,Senior Living Community,70299,5239886.9,2431212.9,,,47,109.1,245,,,630.6,Missing Water,-75.15443175,39.96444929
-75.2316701299999,39.9869930400001,1232,6149339,2001 N. 54th Street,Wynne Senior,886666500,19131,1,2017,Multifamily Housing,56530,1290885.8,132500,,,87,25.2,66.4,1710.6,46,130.6,,-75.23167013,39.98699304
-75.19745776,39.9551186400001,1233,6177103,3737 Chestnut Street,3737 Chestnut,881116125,19104,1,2015,Multifamily Housing,521869,11799654.8,3350590.8,,,86,29.9,72.2,7036.6,74,1307.3,,-75.19745776,39.95511864
-75.1627804999999,39.95464694,1234,6203740,101 N Broad st,Aloft Philadelphia Downtown,883704850,19107,1,1926,Hotel,101386,6067013.7,1138718.7,,,60,71.1,179.3,2569.2,,641.2,,-75.1627805,39.95464694
-75.15904829,39.95089231,1235,6228004,34 S. 11th St.,34 S. 11th,883017900,19107,1,2017,Office,228110,9565279.3,,,658531.2,76,44.8,120.9,2275.3,,959.2,,-75.15904829,39.95089231
-75.14738147,39.91279466,1236,6230332,10 - 12 Oregon Ave,Devon/Oregon LLC,884140610,19148,1,1950,Self-Storage Facility,150000,1032642.5,252302.8,,,,8.6,21,121.5,,112.2,,-75.14738147,39.91279466
-75.16043984,39.9809168200001,1237,6234166,1816 N 15th Street,ASTARC Student Training and Recreation Complex,777574010,19121,1,2017,Other,111700,1878489.6,2560,,3550741.2,,73.9,108.3,652.9,,564.4,,-75.16043984,39.98091682
-75.16941515,39.9522085500001,1238,6236789,99 S. 17th,266-WestPhiladelphia,883704000,19103,1,2017,Hotel,256265,8399893.6,568600,,6817620.3,90,61.6,126.1,12955,,1286.8,,-75.16941515,39.95220855
-75.2335098,40.03168973,1239,6280608,116 Fountain Street,8944-Philadelphia - Fountain Street,884083300,19127,1,2017,Self-Storage Facility,76699,770119.1,740000,,,,19.7,38.2,15,,113,,-75.2335098,40.03168973
-75.18196642,39.9393971000001,1240,6280610,2300 Washington Ave,1829-Philadelphia - Washington Ave,884006394,19146,1,2017,Self-Storage Facility,73100,670584.2,152100,,,,11.3,27.9,13,,72.3,,-75.18196642,39.9393971
-75.1673444799999,39.9598804500001,1241,6291862,1 Franklin Town Boulevard,One Franklin Town,881146350,19103,1,1988,Multifamily Housing,521968,13193583,3597449.7,,,85,32.2,78,15214.6,41,1453.8,,-75.16734448,39.95988045
-75.2055701099999,39.95489611,1242,6292636,4109 Walnut Street,169-HWSUniversityCity,883733000,19104,1,2010,Hotel,110000,5446347,2313599.9,,,64,70.5,160.7,4920,,644.2,,-75.20557011,39.95489611
-75.16578744,39.94919852,1243,6313492,1430 Walnut Street,1430 Walnut Street,882037110,19102,1,2015,Mixed Use Property,61432,8513642.9,6774073.1,,,,248.9,503.8,,,1174.6,Missing Water,-75.16578744,39.94919852
-75.0124637,40.0504482800001,1244,6319741,8800 Frankford Ave,Frankford Ave SC - Mealey's Furniture,882069010,19136,1,1962,Retail Store,166909,2031089.9,727824.5,,,95,33.5,78.3,30.4,,233.1,,-75.0124637,40.05044828
-74.9959138,40.11299972,1245,6320635,2190 Hornig Road,Finishing Trades Institute,778495000,19116,1,1988,Adult Education,107000,,,,,,,,,,,Missing Water,-74.9959138,40.11299972
-75.02497642,40.0285078,1246,6322332,7601 State Road,7601 State Road,884256500,19021,1,1968,Non-Refrigerated Warehouse,200665,3843515.6,1809190,,,64,28.2,63.1,185.7,,464,,-75.02497642,40.0285078
-75.14057571,39.9666803800001,1247,6333603,1102 N. 2nd Street,1002 N 2nd St,885042880,19123,1,2017,Multifamily Housing,83500,4116516.6,,,,1,56.4,157.9,1223.8,80,394,Possible Error,-75.14057571,39.96668038
-75.14338084,39.9126271100001,1248,6344699,8 E Oregon Ave,U-Haul Moving & Storage of Riverview (808071),884140525,19148,1,1920,Self-Storage Facility,297313,1827508.8,2017936.5,,,,12.9,24.3,,,282.1,Missing Water,-75.14338084,39.91262711
-74.96802798,40.0827435900001,1249,6354503,4200 woodhaven rd,Charles Simon Trust,886761652,19154,1,1973,Multifamily Housing,63708,2384046.3,3043321.2,,,22,85.2,154.9,6276.2,10,389.8,,-74.96802798,40.08274359
-75.24129773,39.8996987400001,1250,6355111,2900-3000 Island Avenue,Penrose Plaza,882148910,19153,,1978,Strip Mall,1210806,541373.5,,,,,2.1,5.9,4827.3,,50.3,,-75.24129773,39.89969874
-75.22301014,39.9134019900001,1251,6356822,6701 Essington Ave,Pacifico Ford,882167505,19153,1,1970,Automobile Dealership,55000,,,,,,,,,,,Missing Water,-75.22301014,39.91340199
-75.15535225,39.98223175,1252,6366949,1901 N. Park Ave,CHARLES LIBRARY,777556500,19122,1,2019,Library,210000,12622956.7,,,25084400.4,,246.9,373.3,1548,,3618.9,,-75.15535225,39.98223175
-75.17584405,40.0073581300001,1253,6367344,2801 W Hunting Park Ave.,U-Haul Moving & Storage Of Allegheny West (808059),884128504,19129,2,1923,Self-Storage Facility,456611,4637116.1,821380.9,,,,12,30.3,95.8,,487.4,,-75.17584405,40.00735813
-75.05144339,40.0527867100001,1254,6367355,7750 Roosevelt Blvd,U-Haul Moving & Storage At Roosevelt Blvd (808074),884265300,19152,1,1978,Self-Storage Facility,72000,1325313.9,,,,,18.4,51.5,68.5,,126.8,,-75.05144339,40.05278671
-75.15491166,39.99006095,1255,6369765,2415 N. Broad Street,Ruth Williams House,886669500,19132,1,2017,Multifamily Housing,51248,1015073.4,1624069.2,,,,52.5,90.5,804,100,180.5,,-75.15491166,39.99006095
-75.12992624,39.98631513,1256,6371840,1821-45 E HAGERT ST,Hagert St Lofts LP,881069200,19125,1,1920,Multifamily Housing,55500,,,,,,,,1927.7,,,,-75.12992624,39.98631513
-75.1596297999999,39.9950392800001,1257,6371876,1701 W Lehigh Avenue,1701 W Lehigh,883361600,19132,3,1900,Office,76500,1019502.2,628425,,,,24.8,52.8,617.1,,128,,-75.1596298,39.99503928
-75.23672663,39.90259653,1258,6375561,7625 Suffolk Ave,7625 Suffolk Ave,884162600,19153,1,1981,Non-Refrigerated Warehouse,157246,583205.7,1703177.2,,,71,22,32.9,26.7,,146.3,,-75.23672663,39.90259653
-75.16887166,39.95016194,1259,6376485,135 S. 17th Street,The Latham,881547560,19103,1,1950,Multifamily Housing,57178,3226189.3,1732689,,,39,86.7,189.8,3491.7,78,400.8,,-75.16887166,39.95016194
-75.1897691,39.92980364,1260,6376854,2627 Mifflin Street,ST JOHN NEUMANN PLACE II SR. HOUSING,886664500,19145,1,2017,Multifamily Housing,76000,1165923.4,444519.5,,,95,21.2,49.1,773.5,88,135.2,,-75.1897691,39.92980364
-75.14123589,39.9691685500001,1261,6377387,1151-61 N 3rd St,The Becker Building,881006805,19123,,1700,Multifamily Housing,87000,1376888.7,1027026,,,92,35.9,73.6,2017,65,186.3,,-75.14123589,39.96916855
-75.2462247999999,39.96134533,1262,6380650,6235 CHESTNUT ST,Praveen Chestnut LLC,881004800,19139,1,1926,Multifamily Housing,50544,193938.1,686907,,,100,17.4,25,3258.5,33,55,,-75.2462248,39.96134533
-75.21018828,40.0087604600001,1263,6382030,3900 City Avenue,PC - 4 Towers,"881162420, 881162600, 881162520",19131,4,2015,Multifamily Housing,806870,25959871,12705438.3,,,73,47.9,106.6,25707,82,3159.5,,-75.21018828,40.00876046
-75.15807319,40.02987947,1264,6383483,4901 Stenton Ave,Fishers Crossing Rlty LP,881422820,19144,1,1965,Multifamily Housing,76728,2091919719,34668.9,,,1,28374,79446.2,18471.1,1,194242.8,Possible Error,-75.15807319,40.02987947
-75.21551247,39.9525030500001,1265,6383597,"4637 Pine Street, D103",Garden Court Condominium Association,888461228,19143,1,1922,Multifamily Housing,227000,2818966.8,21461148.5,,,29,107,134,4498.8,89,1409.7,,-75.21551247,39.95250305
-75.1579560599999,39.9516656800001,1266,6383621,1026-44 MARKET ST,1026-44 MARKET ST,882507900,19107-4205,1,1960,K-12 School,89159,3968514.3,335171,,454239,72,53.4,134.7,238.8,,427.8,,-75.15795606,39.95166568
-75.2138368,40.00237114,1267,6389107,4160 Monument Rd.,Monument Ave Fresh Grocer,882092500,19131,1,1960,Supermarket/Grocery Store,56615,8636444.2,7274214.8,,,39,281,562,1769.5,,1213,,-75.2138368,40.00237114
-75.20579405,40.00789216,1268,6389223,3900 City Avenue,PC - Sora Pool,,19131,1,2015,Fitness Center/Health Club/Gym,84202,939153,3969819.5,,,,58.3,80.7,2301.8,,300.7,,-75.20579405,40.00789216
-75.20820565,40.00692847,1269,6389236,1 Winding Drive,PC - Monroe,883086101,19131,1,2015,Office,72250,2758334.8,,,,81,38.2,106.9,889.9,,264,,-75.20820565,40.00692847
-75.15605525,39.98386486,1270,6391013,2000 BLOCK N. BROAD ST.,HARDWICK,881299200,19122,1,1970,College/University,84735,,,,8488548.5,,100.2,120.5,2169.6,,563.6,,-75.15605525,39.98386486
-75.16856047,39.95115622,1271,6393594,1628 Chestnut Street,Club Quarters Hotel Philadelphia,"883704900; 883704800",19103,1,1927,Hotel,264618,6526947.9,,,1469930.2,100,30.2,75.7,2645.9,,703.6,,-75.16856047,39.95115622
-75.0079391099999,40.0924802700001,1272,6394500,11350 Norcom Road,Monarch Global Brands,884275000,19154,1,1965,Manufacturing/Industrial Plant,309254,2264380.6,,,,,7.3,20.5,219.7,,216.7,,-75.00793911,40.09248027
-75.16237196,40.0113305300001,1273,6395862,2066 W Hunting Park Ave,West Hunting Park LLC,884563000,19140,1,1910,Non-Refrigerated Warehouse,64430,226924.1,,,,96,3.5,9.9,0.9,,21.1,,-75.16237196,40.01133053
-75.16866885,40.0043351,1274,6396002,2325 -2339 W Allegheny Ave,Fox Street LLC,884067451,19129,1,1920,Distribution Center,224848,1116768.1,187334.4,,,90,5.8,14.8,384.5,,113.6,,-75.16866885,40.0043351
-74.9732184,40.1121655900001,1275,6396007,14300 Townsend Road  19154,Philadelphia Station ZPHI/191 – 14300 Townsend Road,884292604,19154,1,1996,Non-Refrigerated Warehouse,154048,4218801.5,5468256.9,,,12,62.9,114,340.9,,694.2,,-74.9732184,40.11216559
-75.27044609,39.8733989,1276,6396027, 1 Tinicum Island Road,South Philadelphia Station ZSPH/190 – 1 Tinicum Island Road,,19113,1,1996,Non-Refrigerated Warehouse,154048,4825090,4719409.3,,,9,62,119.9,219.2,,712.5,,-75.27044609,39.8733989
-75.1057697099999,40.03059977,1277,6396423,777 Mayfair Street,CubeSmart - PA - Store 549,884119600,19124,1,2005,Self-Storage Facility,68479,432032.6,353324.7,,,,11.5,23.1,61.3,,60.1,,-75.10576971,40.03059977
-75.1478999999999,39.9582607300001,1278,6396424,400-18 N. 5th Street,CubeSmart - PA - Store 599,884028510,19123,1,2005,Self-Storage Facility,96318,1511777.7,705628.6,,,,23,51.6,30.2,,182.2,,-75.1479,39.95826073
-75.13869542,39.9584472700001,1279,6396425,456 North Christopher Columbus Boulevard,CubeSmart - PA - Store 6786,884019025,19123,1,1980,Self-Storage Facility,59000,126058,,,,,2.1,6,5.6,,12.1,,-75.13869542,39.95844727
-75.0148351999999,40.08930106,1280,6403356,2760 Red Lion Rd,Marshalls Philadelphia DC,884288400,19114,1,2000,Distribution Center,1436000,36080296.4,25522849.5,,,8,61.6,127.8,4619.7,,4705.8,,-75.0148352,40.08930106
-75.2207357999999,39.92282584,1281,6404219,6100 Eastwick Ave ,HELP USA 6100,886616900,19142,5,2007,Multifamily Housing,51456,990929.8,1943819.9,,,55,57,93.6,1620.2,63,198.1,,-75.2207358,39.92282584
-75.2196559399999,39.9968166200001,1282,6413514,2210 Belmont Avenue,Hayes Manor,881446600,19131,2,1886,Senior Living Community,54902,1334452.6,41195547.9,,,1,774.7,855.9,2448.7,,2312,Possible Error,-75.21965594,39.99681662
-75.1556028799999,39.98690515,1283,6414451,2221 N. Broad St.,TECH Freire Charter School,777692850,19132,1,1924,K-12 School,52850,1877935.1,219502.7,,,55,39.7,103.9,1395,,186,,-75.15560288,39.98690515
-75.0262633,40.0320501800001,1284,6414499,7701 Edmund Street,Edmund Street,884254500,19136,1,1969,Non-Refrigerated Warehouse,210000,1419392,,,,45,7.5,20.9,,,131.8,Missing Water,-75.0262633,40.03205018
-75.1657228399999,39.9542029400001,1285,6415383,1501 John F Kennedy BLVD,LOVE PARK LLC,883410510,19102,1,1960,Parking,10020,2157919.4,,,,,107896,302108.7,83.8,,206.5,Possible Error,-75.16572284,39.95420294
-75.1435347899999,39.94618489,1286,9953557,One Dock Street,Marriott Old City,883710005,19106,1,1985,Hotel,285000,13383839.5,6552380,,,61,77.6,172.6,8240.2,,1629,,-75.14353479,39.94618489
-75.22936156,40.02897883,1287,10018705,59 Leverington Ave,1860-Philadelphia - Leverington Ave,884629502,19127,1,2018,Self-Storage Facility,63450,411442.8,223200,,,,10,21.9,12,,51.2,,-75.22936156,40.02897883
-75.11473246,40.04542559,1288,10361655,155 E Godfrey Ave,Tacony Crossing (tc023),881216525,19120,1,1968,Multifamily Housing,394548,10201842.5,33894758,,,14,111.8,162.6,44405.8,7,2776.7,,-75.11473246,40.04542559
-75.22689561,39.9339993300001,1289,10362041,2050 S. 58th Street,Witherspoon Senior Apartments,881445400,19143,1,2018,Multifamily Housing,64677,1345580.2,401855.8,,,88,27,64.8,1041.8,87,150.1,,-75.22689561,39.93399933
-75.16956262,39.95093698,1290,10363165,116-22 S 17TH ST,A0000031 - SOFITEL_PHL_SPARTANS,883703600,10103,1,1964,Hotel,266000,12235691.3,13477499.7,,,44,96.7,182,8822.5,,1688.1,,-75.16956262,39.95093698
-75.16761215,39.9506842100001,1291,10422550,1601 Sansom St,The Point at Rittenhouse Row - Panco Management,881547025,19103,1,1970,Multifamily Housing,95134,4756867.1,1160344.4,,,10,62.2,152.8,3264.5,47,516.9,,-75.16761215,39.95068421
-75.1681401499999,39.9507527800001,1292,10422551,1601 SANSOM ST,The Sansom - Panco Management,,19103,1,2013,Multifamily Housing,74492,3728050.1,,,,18,50,140.1,2906.9,66,356.8,,-75.16814015,39.95075278
-75.1628838199999,39.9592349800001,1293,10471914,322 N BROAD ST,Hanover North Broad,"881041406, 881041339",19102,2,2017,Multifamily Housing,519504,13024381.9,449271.5,,,,37.5,102.8,11753.3,54,1270.4,,-75.16288382,39.95923498
-75.22306847,39.93242336,1294,10823319,5744 Woodland Ave,U-Haul Moving & Storage Of Kingsessing (808073),884218809,19143,1,2010,Self-Storage Facility,79787,979432.3,1302488.4,,,,28.6,51.5,31,,162.9,,-75.22306847,39.93242336
-75.04785119,40.05435594,1295,10877933,7801-7901 Roosevelt Blvd,WWR Premier Holdings LLC,881230301,19152,9,1954,Multifamily Housing,208400,1969577,8625376.9,,,41,85.8,118,7.8,100,646.6,,-75.04785119,40.05435594
-74.9838779299999,40.0789717100001,1296,10882329,10825 E. Keswick Road,RSW Premier Holdings LLC,881234700,19154,33,1971,Multifamily Housing,567800,7333165.9,15671226.4,,,70,56.9,91.6,19.1,100,1534.2,,-74.98387793,40.07897171
-75.13959334,39.97171358,1297,10900039,1300 N. 2nd St.,Dwell at 2nd St.,881006745,19122,3,2020,Multifamily Housing,277542,3138408.4,,,,100,15,40.9,2451.3,99,307.1,,-75.13959334,39.97171358
-75.1479714399999,39.95084832,1298,11190332,101 North Independence Mall E,140399_Plaza,883014510,19106,1,1972,Office,516562.2,48985401.6,293686,,27650055.4,27,170.6,378.6,10671.7,,6539.9,,-75.14797144,39.95084832
-75.14417251,39.99398992,1299,11192948,700 Somerset,700 Somerset LP,886604105,19133,1,2018,Multifamily Housing,67500,1998342.2,942798.9,,,67,43.6,97.6,322.4,100,241.3,,-75.14417251,39.99398992
-75.02546297,40.1021061100001,1300,11217425,10101 Northeast Ave,Lion's Gate Apartments (Red Lion Manor),881202510,19116,10,1965,Multifamily Housing,82608,2085179,4036694.5,,,50,74.1,122,7415.3,13,414,,-75.02546297,40.10210611
-75.14409907,39.9729688300001,1301,11217443,1401 N 5th St,Umbrella,881006775,19122,1,1950,Multifamily Housing,212063,5967048.9,515500,,,77,33.6,89.3,3637.7,89,598.5,,-75.14409907,39.97296883
-75.0668130299999,40.06329162,1302,11218446,7810-20 Algon Ave,Algon Flats,881168000,19111,4,1963,Multifamily Housing,83475,2318310.7,2132028,,,75,53.3,104.6,2786.9,90,335.1,,-75.06681303,40.06329162
-75.0311807699999,40.07186606,1303,11285167,9125 Marshall Street,9125 Marshall Street,882131610,19114,1,1981,Strip Mall,86775,3240765,6400693.6,,,,111.1,182,,,650.1,Missing Water,-75.03118077,40.07186606
-75.0878416799999,40.04401985,1304,11286556,6301 Oxford Ave,Shop Rite Oxford Ave.,882842425,19111,1,1996,Supermarket/Grocery Store,63342,10292625.6,5723592.5,,,27,252.9,549.9,1769.9,,1289.1,,-75.08784168,40.04401985
-75.17272224,39.9453385200001,1305,11409576,1830 Lombard Street,The Pepper Building,881020430,19146,1,1927,Multifamily Housing,199587,7044961.1,1342222,,,54,42.7,107.5,4633.4,72,745.6,,-75.17272224,39.94533852
-75.1601267899999,39.9499839000001,1306,11412230,105 S. 12th St. ,The White Building,888038512,19107,1,1900,Multifamily Housing,53591,3577833.4,504387.6,,,,76.2,196.8,2678.8,20,369.2,,-75.16012679,39.9499839
-75.1675188299999,39.93860812,1307,11420947,1000 S Broad St,Lincoln Square,881111438,19146,1,2018,Multifamily Housing,443064,19284944.7,3929431.1,,,,68.3,171.1,6811.8,,2054.5,,-75.16751883,39.93860812
-75.22540394,39.93698479,1308,11453117,5600 Chester Ave,Independence Charter School West,773071000,19143,4,1909,K-12 School,105628,2152580.6,552951,,,88,25.6,62.6,141.2,,229.2,,-75.22540394,39.93698479
-75.1285889499999,40.0561364800001,1309,11570628,600 West Cheltenham Ave,600 West Cheltenham Ave,881447900,19126,1,1950,Residential Care Facility,71096,4084372.1,5571590.2,,,,135.8,243.1,,,686.9,Missing Water,-75.12858895,40.05613648
-75.21588941,39.97204222,1310,11585162,4655-4661 Lancaster Avenue,4655-4661 Lancaster Avenue,774214500,19131,1,1970,Worship Facility,108358,825977,664642.8,,,94,13.8,27.8,,,112,Missing Water,-75.21588941,39.97204222
-75.1255980399999,40.0114691700001,1311,11591990,101 E.Luzerne Street,Cousin's Philadelphia LLC,884051000,19124,1,1931,Refrigerated Warehouse,114900,1713052.6,,,,94,14.9,41.7,20478.9,,164,,-75.12559804,40.01146917
-75.1574211499999,39.9668488500001,1312,11620054,1221 Fairmount Avenue,1221 Fairmount Avenue,"881041752; 881041753",19123,1,1979,Multifamily Housing,119128,3269729.8,5681064.1,,,48,75.1,126.9,,,614.7,Missing Water,-75.15742115,39.96684885
-75.1507447,40.0052375000001,1313,11646642,1340 W. Tioga St.,AMBULATORY CARE CENTER,777014000,19140,1,2005,Ambulatory Surgical Center,136023,16956998.5,,,7063711,,177,411.9,2,,2094.7,,-75.1507447,40.0052375
-74.99840212,40.1134344800001,1314,11656501,2101 Hornig Road,"Wakanek Prop MGMT, Lp.",884233841,19154,1,1986,Other,10950,2338349.7,,,,,213.5,597.9,136.8,,223.8,,-74.99840212,40.11343448
-75.1758069099999,40.00963469,1315,11662514,2800 Fox Street ,Bakers Centre (bk008),882066190,19129,1,2015,Lifestyle Center,235750,25713309.7,44720775.8,,,,298.8,504.6,15148.5,,4836.4,,-75.17580691,40.00963469
-75.15694149,40.0200511900001,1316,11662521,4340 Germantown Ave. & 4428-4470 & 4413-4451 Germantown Ave. ,Nicetown Court I and II Campus,"886620000;886620100;886620201;886620301",19140,31,2011,Multifamily Housing,110013,3157504.7,3131647,,,55,57.2,110.3,9304,16,468.5,,-75.15694149,40.02005119
